year,month,day,hour,wind_dir,current_dir,wind_speed,current_speed,wave_height,water_temp,tide_height,dif_tide_height,tide_variation,drifting,drifting_num,prediction,cluster,p(dist_s),p(s|pred),p(pred),p(pred|s),p(dist_s)*p(pred|s),p(pred|drifting),p(drifting),p(drifting|pred),p(drifting|pred)*(p(dist_s)*p(pred|s))
2016,6,18,0.04166666666666666,0.4727777777777778,0.06375,0.339622641509434,0.4666025949062951,0.34507042253521125,0.17412771560236995,0.2066666666666667,0.037974683544303785,0.08462104488594555,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.08333333333333333,0.5272222222222223,0.06625,0.2641509433962264,0.4123017779913503,0.323943661971831,0.16524028966425286,0.24,0.06329113924050632,0.1346578366445916,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.125,0.5763888888888888,0.03388888888888888,0.5283018867924528,0.2248918789043729,0.3802816901408451,0.16326530612244894,0.28,0.08860759493670885,0.4856512141280353,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.16666666666666666,0.5341666666666667,0.8138888888888889,0.339622641509434,0.05958673714560307,0.3485915492957746,0.16655694535878873,0.3966666666666667,0.10126582278481013,0.25901398086828553,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.20833333333333331,0.555,0.6602777777777777,0.4150943396226416,0.09706871696299857,0.295774647887324,0.16655694535878873,0.5066666666666667,0.10548523206751054,0.2222222222222222,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.25,0.5705555555555556,0.6136111111111111,0.3679245283018868,0.2955309947140798,0.278169014084507,0.1714944042132982,0.6133333333333334,0.08438818565400844,0.3038999264164827,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.2916666666666667,0.5955555555555556,0.5915277777777778,0.4339622641509434,0.3998077847188852,0.2605633802816901,0.17939433838051366,0.6666666666666667,0.04219409282700422,0.18101545253863136,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.3333333333333333,0.5486111111111112,0.5452777777777779,0.2358490566037736,0.3594425756847669,0.2605633802816901,0.18564845292955898,0.66,0.06329113924050632,0.26048565121412803,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.375,0.6222222222222222,0.5022222222222222,0.4622641509433963,0.3527150408457473,0.23943661971830985,0.1872942725477289,0.5766666666666668,0.08438818565400844,0.2781456953642384,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.4166666666666667,0.61,0.4256944444444444,0.4622641509433963,0.19942335415665546,0.3063380281690141,0.18433179723502316,0.4633333333333334,0.08860759493670885,0.3340691685062546,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.4583333333333333,0.6030555555555556,0.22180555555555556,0.5094339622641509,0.17395482940893806,0.3485915492957746,0.1981566820276499,0.3200000000000001,0.08438818565400844,0.4988962472406181,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.5,0.5938888888888889,0.12875,0.5,0.3527150408457473,0.3309859154929577,0.20408163265306126,0.24,0.05485232067510548,0.2288447387785136,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.5416666666666666,0.6180555555555556,0.0963888888888889,0.3962264150943397,0.3608841902931283,0.3133802816901409,0.19881500987491774,0.18000000000000002,0.07172995780590717,0.2994849153789551,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.5833333333333334,0.63,0.05611111111111111,0.2075471698113208,0.32003844305622303,0.3204225352112676,0.22416063199473332,0.20000000000000004,0.06329113924050632,0.17365710080941868,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.625,0.7794444444444445,0.09652777777777778,0.15094339622641512,0.21287842383469485,0.2711267605633804,0.2389730085582622,0.2466666666666667,0.08016877637130801,0.4606328182487123,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.6666666666666666,0.6813888888888889,0.1252777777777778,0.14150943396226418,0.03748197981739549,0.2359154929577465,0.2406188281764319,0.3666666666666667,0.08016877637130801,0.20088300220750552,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.7083333333333334,0.5833333333333334,0.5945833333333334,0.1320754716981132,0.16098029793368573,0.20774647887323947,0.23469387755102056,0.4800000000000001,0.0970464135021097,0.44150110375275936,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.75,0.04027777777777778,0.5572222222222222,0.1037735849056604,0.3094666025949063,0.17957746478873246,0.250164581961817,0.6066666666666667,0.07172995780590717,0.3142016188373804,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.7916666666666666,0.0,0.5711111111111111,0.0,0.4315233061028352,0.17253521126760565,0.2504937458854508,0.7000000000000001,0.0590717299578059,0.13318616629874908,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.8333333333333334,0.07222222222222223,0.5465277777777777,0.07547169811320756,0.37914464199903897,0.14084507042253525,0.2389730085582622,0.7266666666666668,0.033755274261603366,0.06181015452538631,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.875,0.043888888888888894,0.5202777777777778,0.0849056603773585,0.3498318116290245,0.12676056338028172,0.22251481237656368,0.7000000000000001,0.050632911392405056,0.13612950699043413,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.9166666666666666,0.05583333333333334,0.4626388888888889,0.1320754716981132,0.15905814512253724,0.15140845070422534,0.17972350230414744,0.5866666666666668,0.09282700421940927,0.21339220014716706,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,0.9583333333333334,0.13361111111111112,0.1701388888888889,0.22641509433962265,0.19077366650648728,0.16549295774647887,0.18663594470046085,0.4533333333333334,0.0970464135021097,0.3178807947019868,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,18,1.0,0.11722222222222226,0.10152777777777776,0.2547169811320755,0.4411340701585776,0.1866197183098592,0.20408163265306126,0.30666666666666664,0.12236286919831225,0.4996320824135394,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.04166666666666666,0.09027777777777778,0.07527777777777778,0.2547169811320755,0.4911100432484383,0.2042253521126761,0.17379855167873592,0.18000000000000002,0.05485232067510548,0.24650478292862402,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.08333333333333333,0.12694444444444444,0.05611111111111111,0.339622641509434,0.4762133589620375,0.2183098591549296,0.1945358788676761,0.17333333333333334,0.025316455696202528,0.047093451066961,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.125,0.1463888888888889,0.047777777777777766,0.2924528301886793,0.4118212397885632,0.20070422535211266,0.18828176431863053,0.21,0.0590717299578059,0.1545253863134658,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.16666666666666666,0.2222222222222222,0.9801388888888891,0.2547169811320755,0.2767900048053821,0.2183098591549296,0.22514812376563545,0.31000000000000005,0.09282700421940927,0.17071376011773362,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.20833333333333331,0.02861111111111111,0.9297222222222222,0.2641509433962264,0.12590100913022587,0.2042253521126761,0.22580645161290325,0.4266666666666668,0.12658227848101264,0.5710080941869021,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.25,0.1461111111111111,0.6241666666666666,0.33018867924528306,0.08697741470446901,0.2323943661971831,0.2231731402238315,0.56,0.06751054852320675,0.21780721118469465,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.2916666666666667,0.0,0.5648611111111111,0.02830188679245283,0.2008649687650168,0.25704225352112675,0.2307439104674129,0.6200000000000001,0.06329113924050632,0.11405445180279618,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.3333333333333333,0.4136111111111112,0.5522222222222223,0.1320754716981132,0.39500240269101394,0.24647887323943665,0.21527320605661604,0.6533333333333334,0.025316455696202528,0.06254598969830757,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.375,0.4747222222222222,0.5222222222222223,0.04716981132075472,0.4123017779913503,0.21478873239436624,0.2034233048057932,0.6200000000000001,0.07172995780590717,0.17439293598233996,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.4166666666666667,0.6102777777777777,0.5186111111111111,0.1037735849056604,0.3925997116770784,0.25,0.18367346938775508,0.5266666666666667,0.10126582278481013,0.4532744665194997,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.4583333333333333,0.6186111111111111,0.37416666666666665,0.2075471698113208,0.11004324843825083,0.24647887323943665,0.1849901250822912,0.41,0.07594936708860757,0.376747608535688,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.5,0.5883333333333334,0.14333333333333334,0.3207547169811321,0.2085535800096108,0.2359154929577465,0.1803818301514155,0.2666666666666667,0.08860759493670885,0.3686534216335541,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.5416666666666666,0.6541666666666667,0.07583333333333334,0.4339622641509434,0.3628063431042768,0.21126760563380284,0.21856484529295586,0.16666666666666666,0.0590717299578059,0.1287711552612215,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.5833333333333334,0.6733333333333333,0.060416666666666674,0.3584905660377359,0.382988947621336,0.17605633802816906,0.26497695852534564,0.13333333333333333,0.037974683544303785,0.08314937454010303,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.625,0.6180555555555556,0.08347222222222223,0.2641509433962264,0.2916866890917828,0.15845070422535212,0.2797893350888743,0.15333333333333335,0.0590717299578059,0.2111846946284032,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.6666666666666666,0.6547222222222222,0.10333333333333336,0.3490566037735849,0.106679481018741,0.12676056338028172,0.2679394338380514,0.2566666666666667,0.08860759493670885,0.4319352465047829,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.7083333333333334,0.6675,0.5805555555555556,0.33018867924528306,0.11004324843825083,0.09859154929577467,0.27419354838709675,0.3866666666666667,0.08016877637130801,0.28182487122884475,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.75,0.9844444444444445,0.5770833333333333,0.19811320754716985,0.3080249879865449,0.0880281690140845,0.28275181040158004,0.5366666666666667,0.10126582278481013,0.2310522442972774,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.7916666666666666,0.7716666666666667,0.5636111111111112,0.07547169811320756,0.36905333974050936,0.08450704225352113,0.28341013824884786,0.6733333333333335,0.06751054852320675,0.29874908020603386,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.8333333333333334,0.6775,0.5741666666666666,0.2358490566037736,0.4906295050456511,0.0704225352112676,0.2623436471362739,0.7433333333333334,0.02953586497890295,0.08020603384841796,1,1,1,11,0.7749787954409708,0.015384615384615385,0.06148025537952235,0.00102251097232928,0.0007924243216609212,0.9813953488372092,0.05083944194845117,0.7385910356392759,0.0005852775004012904
2016,6,19,0.875,0.8038888888888889,0.5352777777777777,0.169811320754717,0.4440172993753004,0.073943661971831,0.27123107307439104,0.7466666666666667,0.037974683544303785,0.08388520971302428,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.9166666666666666,0.6905555555555556,0.5145833333333333,0.07547169811320756,0.339740509370495,0.08098591549295775,0.217577353522054,0.6866666666666668,0.06329113924050632,0.2796173657100809,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,0.9583333333333334,0.07583333333333334,0.3631944444444444,0.11320754716981132,0.1821239788563191,0.09154929577464788,0.19947333772218576,0.54,0.10548523206751054,0.3142016188373804,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,19,1.0,0.5641666666666667,0.1275,0.0660377358490566,0.3301297453147525,0.10211267605633803,0.22514812376563545,0.3666666666666667,0.10126582278481013,0.4812362030905077,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.04166666666666666,0.0,0.07625,0.01886792452830189,0.5478135511773187,0.10563380281690143,0.2106649111257406,0.20000000000000004,0.09282700421940927,0.2141280353200883,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.08333333333333333,0.5775,0.05347222222222222,0.0849056603773585,0.5809706871696301,0.12676056338028172,0.20375246872942746,0.1,0.037974683544303785,0.105224429727741,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.125,0.5594444444444444,0.04875,0.04716981132075472,0.5074483421432004,0.11267605633802814,0.21724818959842,0.1,0.04219409282700422,0.11331861662987493,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.16666666666666666,0.5725,0.03625,0.169811320754717,0.332051898125901,0.11971830985915495,0.19684002633311404,0.19333333333333333,0.08438818565400844,0.2766740250183959,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.20833333333333331,0.32166666666666666,0.9425,0.15094339622641512,0.1134070158577607,0.12676056338028172,0.20144832126398948,0.32666666666666666,0.1139240506329114,0.5938189845474614,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.25,0.37,0.7375,0.1037735849056604,0.12205670350792887,0.11267605633802814,0.21856484529295586,0.5133333333333334,0.0970464135021097,0.4083885209713024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.2916666666666667,0.3575,0.6165277777777778,0.11320754716981132,0.21912542047092745,0.09507042253521128,0.22383146807109955,0.6266666666666667,0.06329113924050632,0.24724061810154524,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.3333333333333333,0.4688888888888889,0.5848611111111112,0.12264150943396228,0.45074483421432,0.0880281690140845,0.2271231073074391,0.6933333333333334,0.04219409282700422,0.1030169242089772,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.375,0.5902777777777778,0.5480555555555556,0.0849056603773585,0.4963959634790966,0.11267605633802814,0.22416063199473332,0.6933333333333334,0.033755274261603366,0.058130978660779986,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.4166666666666667,0.5763888888888888,0.5405555555555556,0.2547169811320755,0.4276790004805383,0.09859154929577467,0.20243581303489133,0.6266666666666667,0.06751054852320675,0.2744665194996321,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.4583333333333333,0.03388888888888888,0.5026388888888889,0.0660377358490566,0.311869293608842,0.08098591549295775,0.19684002633311404,0.4900000000000001,0.08016877637130801,0.4216335540838852,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
