hour,pred,drifting
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0.005653199,0
0.5,0.023115539,0
0.541666667,0.005759362,0
0.583333333,0.033790388,0
0.625,0.011714431,0
0.666666667,0.024394531,0
0.708333333,0.007643266,0
0.75,0.075810096,0
0.791666667,0.007258841,0
0.833333333,0.007173943,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0,0
0.5,0.011208791,0
0.541666667,0.041587916,0
0.583333333,0.082848307,0
0.625,0.08522944,0
0.666666667,0.038399271,0
0.708333333,0.042317353,0
0.75,0.062115953,0
0.791666667,0.144031576,0
0.833333333,0.577985433,1
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.020807291,0
0.458333333,0.005069191,0
0.5,0.005069191,0
0.541666667,0.070198135,0
0.583333333,0.023135043,0
0.625,0.148887011,0
0.666666667,0.005969558,0
0.708333333,0,0
0.75,0.026743884,0
0.791666667,0.011233921,0
0.833333333,0.049648526,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.005653199,0
0.458333333,0.015758961,0
0.5,0.012833395,0
0.541666667,0.012812534,0
0.583333333,0.101503088,0
0.625,0.101408927,0
0.666666667,0.134675358,0
0.708333333,0.017062535,0
0.75,0.017062535,0
0.791666667,0.577985433,1
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.011081271,0
0.458333333,0.010851268,0
0.5,0.005198069,0
0.541666667,0,0
0.583333333,0.007764204,0
0.625,0.038236627,0
0.666666667,0.074174713,0
0.708333333,0.02454283,0
0.75,0.041739402,0
0.791666667,0.10257544,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.010117521,0
0.458333333,0.006911235,0
0.5,0.011121321,0
0.541666667,0.028829157,0
0.583333333,0,0
0.625,0.036201738,0
0.666666667,0.081900792,0
0.708333333,0.142901614,0
0.75,0.036997456,0
0.791666667,0.031868323,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0,0
0.5,0,0
0.541666667,0,0
0.583333333,0.010279648,0
0.625,0,0
0.666666667,0.005440107,0
0.708333333,0.017455636,0
0.75,0.017085243,0
0.791666667,0.005897809,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0,0
0.5,0.006043075,0
0.541666667,0,0
0.583333333,0.013662604,0
0.625,0.005653199,0
0.666666667,0.011551008,0
0.708333333,0,0
0.75,0,0
0.791666667,0.005759362,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0,0
0.5,0.010181151,0
0.541666667,0.057412758,0
0.583333333,0.131238127,0
0.625,0.038169127,0
0.666666667,0.011472975,0
0.708333333,0.039744204,0
0.75,0.059062479,0
0.791666667,0.021867284,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0,0
0.5,0.083520041,0
0.541666667,0.012018467,0
0.583333333,0.177690992,0
0.625,0.15539647,0
0.666666667,0.06071484,0
0.708333333,0.090471128,0
0.75,0.036434475,0
0.791666667,0.023314196,0
0.833333333,0.022954338,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0,0
0.5,0.011244008,0
0.541666667,0.00504833,0
0.583333333,0.058772796,0
0.625,0.170675774,0
0.666666667,0.311328557,0
0.708333333,0.064391832,0
0.75,0.076274562,0
0.791666667,0.095175424,0
